index,Comment,GPT_4_Predicted_MLTD_label,spaCy_Predicted_MLTD_label,actual_MLTD_label
16976,TODO try tf.image.resize_image_with_crop_or_pad and tf.image.extract_glimpse,Yes,Yes,y
16982,TODO: figure out a better way to store numpy arrays.,Yes,No,y
16983,TODO: Implement this,Yes,Yes,y
16985,TODO: Waiting for https:\/\/github.com\/celery\/celery\/issues\/3620 to be resolved to enabel ASYNC index updates,Yes,Yes,y
16987,TODO Check if this is correct,Yes,No,y
16988,move this to compose command after git pull.,Yes,Yes,y
16989,TODO copy implementation from private branch.,Yes,Yes,y
16990,TODO Check if this is correct,Yes,No,y
16991,TODO : Implement this; call API gateway with video id; segment index and rate.,Yes,Yes,y
16993,TODO: make reshape an option for the clip_to_window op,Yes,Yes,y
16994,TODO: Find a way to not depend on the private members.,Yes,Yes,y
16996,TODO: Handle the case where some boxes in selected_boxes do not,Yes,Yes,y
16998,TODO: Make sure the static shapes are preserved.,Yes,Yes,y
17001,TODO: Add label_handler that decodes from 'image\/object\/class\/text',Yes,Yes,y
17002,TODO: Use image_id tensor once we fix the input data,Yes,No,y
17003,TODO: result_dict contains batches of images; while,Yes,No,y
17004,add_single_ground_truth_image_info expects a single image. Fix,Yes,Yes,y
17006,num_classes (maybe encoded as categories),No,No,y
17009,A dictionary of metric names to classes that implement the metric. The classes,No,Yes,y
17015,TODO: Move `unmatched_cls_target` from constructor to assign function.,Yes,Yes,y
17018,TODO: Only fixed_shape_resizer is currently supported for NASNet,Yes,No,y
17020,simple hack to overcome this issue; we only exclude bbox labels,Yes,Yes,y
17022,Check if a stride is needed; then use a strided 1x1 here,No,Yes,y
17024,Resize and crop if needed.,No,No,y
17025,TODO: Handle the case where host manager has not responded to last and itself has died,Yes,Yes,y
17026,"\""\""\"" || A simple wrapper around Deep Video Analytics REST API || \""\""\""",No,Yes,y
17027,TODO: make fast_rcnn irrelevant,Yes,Yes,y
17028,max overlap with gt over classes (columns),No,Yes,y
17030,Compute values needed for means and stds,No,No,y
17032,TODO \u8FD9\u4E2A\u540E\u671F\u53EF\u80FD\u8FD8\u9700\u8981\u4FEE\u6539\uFF0C\u6BD5\u7ADF\u5982\u679C\u4F7F\u7528\u7684\u662F\u5B57\u7B26\u7684\u7247\u6BB5\uFF0C\u90A3\u4E2A\u6B63\u6837\u672C\u7684\u6570\u91CF\u662F\u5F88\u591A\u7684\u3002,Yes,No,n
17035,TODO: transformation events merely materialize; fix this,Yes,Yes,y
17036,if a model specific queue does not exists then this is where the task ends up,No,No,y
17039,TODO: wait for Celery bug fix https:\/\/github.com\/celery\/celery\/issues\/3620,Yes,No,y
17040,TODO: worker fails due to,Yes,Yes,y
17042,TODO optimize this by doing matmul rather than calling for each entry,Yes,Yes,y
17043,centerloss; TODO,Yes,Yes,y
17046,Needed to ensure the 2 and 3 are balanced under new subnode,No,Yes,y
17048,fix it,Yes,Yes,y
17049,Move any overlaps into greatest_child,No,No,y
17050,todo use interval tree,Yes,Yes,y
17051,TODO: Could be completely declarative.,Yes,Yes,y
17052,FIXME: Load the actual file here.,Yes,No,y
17053,TODO: Make sure changes are saved.,Yes,Yes,y
17055,TODO: Prompt user to save labels etc.,Yes,Yes,y
17056,TODO,Yes,Yes,n
17057,TODO: Tune value,Yes,Yes,y
17059,FIXME: When making fast mouse movements; there is not enough,Yes,Yes,y
17061,TODO:,Yes,No,n
17062,FIXME: Project point to pixmap's edge when getting out too fast.,Yes,Yes,y
17064,FIXME:,Yes,No,y
17066,TODO: I would also like to highlight the pixel somehow.,No,Yes,y
17067,TODO: Add to list of labels.,Yes,No,y
17069,XXX: What if user wants to remove label file?,No,Yes,y
17070,TODO: Add to list of labels.,Yes,No,y
17072,XXX: What if user wants to remove label file?,No,Yes,y
17073,FIXME:,Yes,No,y
17074,FIXME,Yes,Yes,y
17075,FIXME: Validation and trimming are completely broken if the,Yes,Yes,y
17076,go outside of the shape's area for some reason. XXX,No,No,y
17077,FIXME: Load the actual file here.,Yes,No,y
17078,FIXME: Validation and trimming are completely broken if the,Yes,Yes,y
17080,TODO: Error handling.,Yes,No,y
17082,FIXME: Validation and trimming are completely broken if the,Yes,Yes,y
17083,- [maybe] Open images with drag & drop.,No,Yes,y
17084,- [maybe] Find optimal epsilon value.,Yes,Yes,y
17086,FIXME:,Yes,No,y
17087,- [maybe] Add cursor stack so that releasing the mouse after moving,No,Yes,y
17088,TODO:,Yes,No,n
17089,FIXME: PyQt4 installed via Anaconda fails to load JPEG,Yes,Yes,y
17092,XXX: need to add some actions here to activate the shortcut,Yes,Yes,y
17093,FIXME: below clipping is unnecessary on Linux and Mac;,Yes,Yes,y
17095,TODO: Add smoothing and PPL,Yes,Yes,y
17096,Transpose to move the head dimension back: b x lq x n x dv,No,No,y
17097,TODO: make it with torch instead of numpy,Yes,Yes,y
17098,hack for python2\/3 compatibility,Yes,Yes,y
17099,"\""\""\""Use byte pair encoding (BPE) to learn a variable-length encoding of the vocabulary in a text. || Unlike the original BPE; it does not compress the plain text; but can be used to reduce the vocabulary || of a text to a configurable number of symbols; with only a small increase in the number of tokens. ||  || Reference: || Rico Sennrich; Barry Haddow and Alexandra Birch (2016). Neural Machine Translation of Rare Words with Subword Units. || Proceedings of the 54th Annual Meeting of the Association for Computational Linguistics (ACL 2016). Berlin; Germany. || \""\""\""",No,No,n
17101,we probably missed the best pair because of pruning; go back to full statistics,Yes,No,y
17102,Create folder if needed.,No,Yes,y
17103,TODO: Also update the `freq`; although it is not likely to be used.,Yes,Yes,y
17104,TODO: expand to batch operation.,Yes,No,y
17106,TODO: Translate bpe encoded files,Yes,Yes,y
17107,TODO: Batch translation,Yes,No,y
17116,TODO: Hacked values for now,Yes,Yes,y
17117,TODO: more efficient approach,Yes,Yes,y
17118,TODO: Fix up these metrics!,Yes,Yes,y
17120,If true; `todo` and `todoList` produce output; else they produce nothing.,Yes,Yes,y
17121,needed to sklearn comparability,No,Yes,y
17123,TODO: more efficient approach,Yes,Yes,y
17125,Workaround: https:\/\/github.com\/numba\/numba\/issues\/3341,Yes,No,y
17126,needed to sklearn comparability,No,Yes,y
17130,TODO: set up transform data,Yes,Yes,y
17131,TODO: Handle connected component issues properly,Yes,Yes,y
17132,needed to sklearn comparability,No,Yes,y
17137,TODO: set up transform data,Yes,Yes,y
17138,TODO: Handle connected component issues properly,Yes,Yes,y
17139,TODO: Update to new_build_candidates,Yes,No,y
17140,needed to sklearn comparability,No,Yes,y
17141,TODO: set up transform data,Yes,Yes,y
17142,TODO: Handle connected component issues properly,Yes,Yes,y
17143,needed to sklearn comparability,No,Yes,y
17144,TODO: set up transform data,Yes,Yes,y
17145,TODO: Handle connected component issues properly,Yes,Yes,y
17147,needed to sklearn comparability,No,Yes,y
17148,TODO: set up transform data,Yes,Yes,y
17150,needed to sklearn comparability,No,Yes,y
17152,TODO: Handle connected component issues properly,Yes,Yes,y
17153,Fix #179,No,Yes,y
17155,Fix #179,No,Yes,y
17156,needed to sklearn comparability,Yes,Yes,y
17160,TODO: Hacked values for now,Yes,Yes,y
17162,needed to sklearn comparability,No,Yes,y
17163,TODO: set up transform data,Yes,Yes,y
17166,TODO: set up transform data,Yes,Yes,y
17167,TODO: Handle connected component issues properly,Yes,Yes,y
17168,TODO: Hacked values for now,Yes,Yes,y
17169,needed to sklearn comparability,No,Yes,y
17170,TODO: set up transform data,Yes,Yes,y
17173,TODO: Hacked values for now,Yes,Yes,y
17174,needed to sklearn comparability,Yes,Yes,y
17177,TODO: Hacked values for now,Yes,Yes,y
17178,needed to sklearn comparability,No,Yes,y
17181,TODO: We can likely make this more efficient and not recompute each time,Yes,No,y
17182,"u = DataFrameUMAP(metrics=[(\""e\""; \""euclidean\""; \""bad_columns\"")])",No,Yes,y
17185,# Loads a parametricUMAP model and its related keras models,No,Yes,y
17187,TODO: filter dists,Yes,No,y
17189,TODO: filter dists,Yes,No,y
17191,TODO: set up transform data,Yes,Yes,y
17193,this keeps data vectors in cache better,No,No,y
17197,fix,Yes,Yes,y
17200,[hack] after 150 iterations; do not change the order of the results,Yes,Yes,y
17203,[hack] after 150 iterations; do not change the order of the results,Yes,Yes,y
17205,[hack],Yes,Yes,y
17206,If true; `todo` and `todoList` produce output; else they produce nothing.,Yes,Yes,y
17207,FIXME : should work with uppercase in sentence,Yes,No,y
17210,''' || You can implement your own Converter; check example ConverterMasked.py || ''',No,Yes,y
17212,''' || You can implement your own TrainingDataGenerator || ''',No,No,y
17213,''' || You can implement your own SampleGenerator || ''',No,No,y
17216,temporally support old models; deprecate in future,Yes,Yes,y
17217,currently unused,Yes,Yes,y
17218,fix odd image,No,Yes,y
17220,currently unused,Yes,Yes,y
17222,"\""\""\"" ||  ||         RANDOM_CLOSE               = 0x00000040; #currently unused ||         MORPH_TO_RANDOM_CLOSE      = 0x00000080; #currently unused ||  || if f & SPTF.RANDOM_CLOSE != 0: ||                 img_type += 10 ||             elif f & SPTF.MORPH_TO_RANDOM_CLOSE != 0: ||                 img_type += 20 || if img_type >= 10 and img_type <= 19: #RANDOM_CLOSE ||     img_type -= 10 ||     img = close_sample_bgr ||     cur_sample = close_sample ||  || elif img_type >= 20 and img_type <= 29: #MORPH_TO_RANDOM_CLOSE ||     img_type -= 20 ||     res = sample.shape[0] ||  ||     s_landmarks = sample.landmarks.copy() ||     d_landmarks = close_sample.landmarks.copy() ||     idxs = list(range(len(s_landmarks))) ||     #remove landmarks near boundaries ||     for i in idxs[:]: ||         s_l = s_landmarks[i] ||         d_l = d_landmarks[i] ||         if s_l[0] < 5 or s_l[1] < 5 or s_l[0] >= res-5 or s_l[1] >= res-5 or \\ ||             d_l[0] < 5 or d_l[1] < 5 or d_l[0] >= res-5 or d_l[1] >= res-5: ||             idxs.remove(i) ||     #remove landmarks that close to each other in 5 dist ||     for landmarks in [s_landmarks; d_landmarks]: ||         for i in idxs[:]: ||             s_l = landmarks[i] ||             for j in idxs[:]: ||                 if i == j: ||                     continue ||                 s_l_2 = landmarks[j] ||                 diff_l = np.abs(s_l - s_l_2) ||                 if np.sqrt(diff_l.dot(diff_l)) < 5: ||                     idxs.remove(i) ||                     break ||     s_landmarks = s_landmarks[idxs] ||     d_landmarks = d_landmarks[idxs] ||     s_landmarks = np.concatenate ( [s_landmarks; [ [0;0]; [ res \/\/ 2; 0]; [ res-1; 0]; [0; res\/\/2]; [res-1; res\/\/2] ;[0;res-1] ;[res\/\/2; res-1] ;[res-1;res-1] ] ] ) ||     d_landmarks = np.concatenate ( [d_landmarks; [ [0;0]; [ res \/\/ 2; 0]; [ res-1; 0]; [0; res\/\/2]; [res-1; res\/\/2] ;[0;res-1] ;[res\/\/2; res-1] ;[res-1;res-1] ] ] ) ||     img = imagelib.morph_by_points (sample_bgr; s_landmarks; d_landmarks) ||     cur_sample = close_sample || else: ||     \""\""\""",No,Yes,n
17224,"\""\""\"" ||                 elif self.converter.type == Converter.TYPE_IMAGE_WITH_LANDMARKS: ||                     #currently unused ||                     if filename_path.suffix == '.png': ||                         dflimg = DFLPNG.load( str(filename_path) ) ||                     elif filename_path.suffix == '.jpg': ||                         dflimg = DFLJPG.load ( str(filename_path) ) ||                     else: ||                         dflimg = None ||  ||                     if dflimg is not None: ||                         image_landmarks = dflimg.get_landmarks() ||  ||                         image = self.converter.convert_image(image; image_landmarks; self.debug)  ||  ||                         if self.debug: ||                             raise NotImplementedError ||                             #for img in image: ||                             #    io.show_image ('Debug convert'; img ) ||                             #    cv2.waitKey(0) ||                         faces_processed = 1 ||                     else: ||                         self.log_err (\""%s is not a dfl image file\"" % (filename_path.name) ) ||                          || \""\""\""",Yes,No,n
17227,unused in end user workflow,Yes,Yes,y
17230,"\""\""\"" || Leras.  ||  || like lighter keras. || This is my lightweight neural network library written from scratch || based on pure tensorflow without keras. ||  || Provides: || + full freedom of tensorflow operations without keras model's restrictions  || + easy model operations like in PyTorch; but in graph mode (no eager execution) || + convenient and understandable logic ||  || Reasons why we cannot import tensorflow or any tensorflow.sub modules right here: || 1) change env variables based on DeviceConfig before import tensorflow || 2) multiprocesses will import tensorflow every spawn || \""\""\""",No,No,n
17231,todo none gradient for var,Yes,Yes,y
17233,fix for Linux ; Ignoring :,No,Yes,y
17235,fix for Linux ; Ignoring :,No,Yes,y
17238,unused in end user workflow,Yes,Yes,y
17240,todo green bg,No,No,y
17241,unused in end user workflow,Yes,Yes,y
17242,todo random mask for blur,Yes,Yes,y
17245,"Works much better than solvePnP if landmarks from \""3DFAN\""",No,Yes,y
17246,TODO \u9700\u8981\u533A\u5206hdf5\u548Ccsv\u4E0D\u540C\u5B58\u8D2E\u60C5\u51B5\uFF0Ccsv\u5B58\u8D2E\u6A21\u5F0F\u4E0B\u53EF\u4EE5\u5E76\u884C\u8BFB\u5199,Yes,No,n
17250,TODO EMarketDataSplitMode\u79FB\u52A8\u5230\u5E02\u573A\u8BF7\u6C42\u76F8\u5173\u5BF9\u5E94\u7684\u6A21\u5757\u4E2D,Yes,No,n
17251,TODO \u7F29\u77ED E_DATA_FETCH_NORMAL\uFF0D>NORMAL,Yes,Yes,n
17252,TODO \u5185\u7F6Eump\u7684\u8BBE\u7F6Emove\u5230ABuUmpManager\u4E2D,Yes,Yes,n
17254,TODO \u5C06\u6BCF\u4E2A\u6A21\u5757\u4E2D\u5168\u5C40\u8BBE\u7F6E\u653E\u5728\u4E00\u4E2A\u6A21\u5757\u914D\u7F6E\u4EE3\u7801\u6587\u4EF6\u4E2D\uFF0C\u8FD9\u91CC\u53EA\u5C06\u6240\u6709\u6A21\u5757\u914D\u7F6E\u4EE3\u7801\u6587\u4EF6\u52A0\u8F7D,Yes,No,n
17256,batches. Better reduce the batch size a bit to limit the,Yes,No,y
17258,will change with every new kernel instance. This hack,Yes,No,y
17260,TODO: Maybe add a warning here?,Yes,No,n
