Unnamed: 0,repo,filename,Commit,Comment,link,MLTD
4171,JohnVinyard/zounds,zounds/data/frame/pytables.py,65c588f06ae3387cb2676598e34484603f150595,TODO: Make sure there are tests,https://github.com/JohnVinyard/zounds/commit/65c588f06ae3387cb2676598e34484603f150595,Yes
4172,JohnVinyard/zounds,zounds/data/test_frame.py,478944077843ff94622a5dc95780966ce15d7ea4,TODO: Get rid of this file once all tests have been moved to data.frame.test_frame,https://github.com/JohnVinyard/zounds/commit/478944077843ff94622a5dc95780966ce15d7ea4,Yes
4173,JohnVinyard/zounds,zounds/data/test_frame.py,352c7ddc1b228143c94f953b51d9fa44950c75f0,# TODO: Get rid of this file once all tests have been moved to data.frame.test_frame,https://github.com/JohnVinyard/zounds/commit/352c7ddc1b228143c94f953b51d9fa44950c75f0,Yes
4174,JohnVinyard/zounds,zounds/analyze/test_analyze.py,0301225e013c17093e6f482c2688e2e16c0c7be2,TODO: Switch to unittest2; so this test can be ignored,https://github.com/JohnVinyard/zounds/commit/0301225e013c17093e6f482c2688e2e16c0c7be2,Yes
4175,JohnVinyard/zounds,zounds/data/frame/test_frame.py,0301225e013c17093e6f482c2688e2e16c0c7be2,TODO: Switch to unittest2; so this test can be ignored,https://github.com/JohnVinyard/zounds/commit/0301225e013c17093e6f482c2688e2e16c0c7be2,Yes
4176,JohnVinyard/zounds,zounds/model/pattern.py,8e821cfff82302813879e806837abb1adce3e6f8,TODO: Tests,https://github.com/JohnVinyard/zounds/commit/8e821cfff82302813879e806837abb1adce3e6f8,No
4177,JohnVinyard/zounds,zounds/model/pattern.py,5d1bb452eb34d5db4f0b40af59c7814eaf36e474,TODO: Test,https://github.com/JohnVinyard/zounds/commit/5d1bb452eb34d5db4f0b40af59c7814eaf36e474,Yes
4178,JohnVinyard/zounds,zounds/model/pattern.py,97d4022f1692e3f4cbd30240864a361900851a15,TODO: Test,https://github.com/JohnVinyard/zounds/commit/97d4022f1692e3f4cbd30240864a361900851a15,Yes
4179,JohnVinyard/zounds,zounds/model/pattern.py,97d4022f1692e3f4cbd30240864a361900851a15,TODO: Stress test\/profile the play method and find out what an,https://github.com/JohnVinyard/zounds/commit/97d4022f1692e3f4cbd30240864a361900851a15,Yes
4180,JohnVinyard/zounds,zounds/data/test_pattern.py,02bf684259b83f0fce5f25a59d277148372cae81,TODO: Implement the __getitem__ method; and\/or switch to unittest2 so,https://github.com/JohnVinyard/zounds/commit/02bf684259b83f0fce5f25a59d277148372cae81,Yes
4181,JohnVinyard/zounds,zounds/model/pattern/zound.py,6e5ce9d2261f8e62e7ff6a2b13511eb6fc2b3eea,TODO: Test,https://github.com/JohnVinyard/zounds/commit/6e5ce9d2261f8e62e7ff6a2b13511eb6fc2b3eea,Yes
4182,JohnVinyard/zounds,zounds/model/pattern/zound.py,6e5ce9d2261f8e62e7ff6a2b13511eb6fc2b3eea,TODO: Stress test\/profile the play method and find out what an,https://github.com/JohnVinyard/zounds/commit/6e5ce9d2261f8e62e7ff6a2b13511eb6fc2b3eea,Yes
4183,JohnVinyard/zounds,setup.py,7e29e0fe9bd0466f1a93742db232ab8451f24383,TODO: run tests from here,https://github.com/JohnVinyard/zounds/commit/7e29e0fe9bd0466f1a93742db232ab8451f24383,Yes
4184,JohnVinyard/zounds,setup.py,9eb27842d06cded92511f3bf27295f9a47f6460b,TODO: run tests from here,https://github.com/JohnVinyard/zounds/commit/9eb27842d06cded92511f3bf27295f9a47f6460b,Yes
4185,JohnVinyard/zounds,zounds/nputil/npx.py,0b8b3766fbce2c8e39e9db5d596654d23f2c0ee0,TODO: Write tests!!,https://github.com/JohnVinyard/zounds/commit/0b8b3766fbce2c8e39e9db5d596654d23f2c0ee0,Yes
4186,JohnVinyard/zounds,zounds/nputil/npx.py,9f8c9eec41fde7f21a57030bf561fe45c265f0a2,TODO: Write tests,https://github.com/JohnVinyard/zounds/commit/9f8c9eec41fde7f21a57030bf561fe45c265f0a2,Yes
4187,JohnVinyard/zounds,zounds/node/sliding_window.py,fd3c30fc5ed66aef9897689447bf4b0dfbff5fe5,TODO: Steal AudioStream tests and use them here,https://github.com/JohnVinyard/zounds/commit/fd3c30fc5ed66aef9897689447bf4b0dfbff5fe5,Yes
4188,JohnVinyard/zounds,zounds/node/ogg_vorbis.py,72102408a77e41fd3c11cd42f7469e1b4eaabfdf,TODO: test to ensure that decoded ogg vorbis is the same length,https://github.com/JohnVinyard/zounds/commit/72102408a77e41fd3c11cd42f7469e1b4eaabfdf,No
4189,JohnVinyard/zounds,zounds/node/onset.py,46d1d8a0bd6012b602dad012cd6cefa194da9a8c,TODO: Encode\/decode tests,https://github.com/JohnVinyard/zounds/commit/46d1d8a0bd6012b602dad012cd6cefa194da9a8c,Yes
4190,ryfeus/gcf-packs,pandas_numpy/sources/dateutil/parser/_parser.py,255a05a5980efb8b096c283d79872d0695886161,TODO: not hit in tests,https://github.com/ryfeus/gcf-packs/commit/255a05a5980efb8b096c283d79872d0695886161,Yes
4191,ryfeus/gcf-packs,pandas_numpy/sources/numpy/conftest.py,255a05a5980efb8b096c283d79872d0695886161,FIXME when yield tests are gone.,https://github.com/ryfeus/gcf-packs/commit/255a05a5980efb8b096c283d79872d0695886161,No
4192,ryfeus/gcf-packs,pandas_numpy/sources/numpy/core/tests/test_multiarray.py,255a05a5980efb8b096c283d79872d0695886161,TODO: test for multidimensional,https://github.com/ryfeus/gcf-packs/commit/255a05a5980efb8b096c283d79872d0695886161,Yes
4193,ryfeus/gcf-packs,pandas_numpy/sources/numpy/core/tests/test_nditer.py,255a05a5980efb8b096c283d79872d0695886161,Test that the inner loop grows when no buffering is needed,https://github.com/ryfeus/gcf-packs/commit/255a05a5980efb8b096c283d79872d0695886161,Yes
4194,ryfeus/gcf-packs,pandas_numpy/sources/numpy/core/tests/test_regression.py,255a05a5980efb8b096c283d79872d0695886161,This didn't require a fix; but it's worth testing anyway; because,https://github.com/ryfeus/gcf-packs/commit/255a05a5980efb8b096c283d79872d0695886161,Yes
4195,ryfeus/gcf-packs,pandas_numpy/sources/numpy/core/tests/test_umath.py,255a05a5980efb8b096c283d79872d0695886161,FIXME cinf not tested.,https://github.com/ryfeus/gcf-packs/commit/255a05a5980efb8b096c283d79872d0695886161,No
4196,ryfeus/gcf-packs,pandas_numpy/sources/numpy/core/tests/test_umath.py,255a05a5980efb8b096c283d79872d0695886161,test fix for bug #1026:,https://github.com/ryfeus/gcf-packs/commit/255a05a5980efb8b096c283d79872d0695886161,No
4197,ryfeus/gcf-packs,pandas_numpy/sources/numpy/core/tests/test_umath.py,255a05a5980efb8b096c283d79872d0695886161,test fix for bug #826:,https://github.com/ryfeus/gcf-packs/commit/255a05a5980efb8b096c283d79872d0695886161,Yes
4198,ryfeus/gcf-packs,pandas_numpy/sources/numpy/doc/basics.py,255a05a5980efb8b096c283d79872d0695886161,"\""\""\"" || ============ || Array basics || ============ ||  || Array types and conversions between types || ========================================= ||  || NumPy supports a much greater variety of numerical types than Python does. || This section shows which are available; and how to modify an array's data-type. ||  || ============ ========================================================== || Data type    Description || ============ ========================================================== || ``bool_``    Boolean (True or False) stored as a byte || ``int_``     Default integer type (same as C ``long``; normally either ||              ``int64`` or ``int32``) || intc         Identical to C ``int`` (normally ``int32`` or ``int64``) || intp         Integer used for indexing (same as C ``ssize_t``; normally ||              either ``int32`` or ``int64``) || int8         Byte (-128 to 127) || int16        Integer (-32768 to 32767) || int32        Integer (-2147483648 to 2147483647) || int64        Integer (-9223372036854775808 to 9223372036854775807) || uint8        Unsigned integer (0 to 255) || uint16       Unsigned integer (0 to 65535) || uint32       Unsigned integer (0 to 4294967295) || uint64       Unsigned integer (0 to 18446744073709551615) || ``float_``   Shorthand for ``float64``. || float16      Half precision float: sign bit; 5 bits exponent; ||              10 bits mantissa || float32      Single precision float: sign bit; 8 bits exponent; ||              23 bits mantissa || float64      Double precision float: sign bit; 11 bits exponent; ||              52 bits mantissa || ``complex_`` Shorthand for ``complex128``. || complex64    Complex number; represented by two 32-bit floats (real ||              and imaginary components) || complex128   Complex number; represented by two 64-bit floats (real ||              and imaginary components) || ============ ========================================================== ||  || Additionally to ``intc`` the platform dependent C integer types ``short``; || ``long``; ``longlong`` and their unsigned versions are defined. ||  || NumPy numerical types are instances of ``dtype`` (data-type) objects; each || having unique characteristics.  Once you have imported NumPy using ||  ||   :: ||  ||     >>> import numpy as np ||  || the dtypes are available as ``np.bool_``; ``np.float32``; etc. ||  || Advanced types; not listed in the table above; are explored in || section :ref:`structured_arrays`. ||  || There are 5 basic numerical types representing booleans (bool); integers (int); || unsigned integers (uint) floating point (float) and complex. Those with numbers || in their name indicate the bitsize of the type (i.e. how many bits are needed || to represent a single value in memory).  Some types; such as ``int`` and || ``intp``; have differing bitsizes; dependent on the platforms (e.g. 32-bit || vs. 64-bit machines).  This should be taken into account when interfacing || with low-level code (such as C or Fortran) where the raw memory is addressed. ||  || Data-types can be used as functions to convert python numbers to array scalars || (see the array scalar section for an explanation); python sequences of numbers || to arrays of that type; or as arguments to the dtype keyword that many numpy || functions or methods accept. Some examples:: ||  ||     >>> import numpy as np ||     >>> x = np.float32(1.0) ||     >>> x ||     1.0 ||     >>> y = np.int_([1;2;4]) ||     >>> y ||     array([1; 2; 4]) ||     >>> z = np.arange(3; dtype=np.uint8) ||     >>> z ||     array([0; 1; 2]; dtype=uint8) ||  || Array types can also be referred to by character codes; mostly to retain || backward compatibility with older packages such as Numeric.  Some || documentation may still refer to these; for example:: ||  ||   >>> np.array([1; 2; 3]; dtype='f') ||   array([ 1.;  2.;  3.]; dtype=float32) ||  || We recommend using dtype objects instead. ||  || To convert the type of an array; use the .astype() method (preferred) or || the type itself as a function. For example: :: ||  ||     >>> z.astype(float)                 #doctest: +NORMALIZE_WHITESPACE ||     array([  0.;  1.;  2.]) ||     >>> np.int8(z) ||     array([0; 1; 2]; dtype=int8) ||  || Note that; above; we use the *Python* float object as a dtype.  NumPy knows || that ``int`` refers to ``np.int_``; ``bool`` means ``np.bool_``; || that ``float`` is ``np.float_`` and ``complex`` is ``np.complex_``. || The other data-types do not have Python equivalents. ||  || To determine the type of an array; look at the dtype attribute:: ||  ||     >>> z.dtype ||     dtype('uint8') ||  || dtype objects also contain information about the type; such as its bit-width || and its byte-order.  The data type can also be used indirectly to query || properties of the type; such as whether it is an integer:: ||  ||     >>> d = np.dtype(int) ||     >>> d ||     dtype('int32') ||  ||     >>> np.issubdtype(d; np.integer) ||     True ||  ||     >>> np.issubdtype(d; np.floating) ||     False ||  ||  || Array Scalars || ============= ||  || NumPy generally returns elements of arrays as array scalars (a scalar || with an associated dtype).  Array scalars differ from Python scalars; but || for the most part they can be used interchangeably (the primary || exception is for versions of Python older than v2.x; where integer array || scalars cannot act as indices for lists and tuples).  There are some || exceptions; such as when code requires very specific attributes of a scalar || or when it checks specifically whether a value is a Python scalar. Generally; || problems are easily fixed by explicitly converting array scalars || to Python scalars; using the corresponding Python type function || (e.g.; ``int``; ``float``; ``complex``; ``str``; ``unicode``). ||  || The primary advantage of using array scalars is that || they preserve the array type (Python may not have a matching scalar type || available; e.g. ``int16``).  Therefore; the use of array scalars ensures || identical behaviour between arrays and scalars; irrespective of whether the || value is inside an array or not.  NumPy scalars also have many of the same || methods arrays do. ||  || Extended Precision || ================== ||  || Python's floating-point numbers are usually 64-bit floating-point numbers; || nearly equivalent to ``np.float64``. In some unusual situations it may be || useful to use floating-point numbers with more precision. Whether this || is possible in numpy depends on the hardware and on the development || environment: specifically; x86 machines provide hardware floating-point || with 80-bit precision; and while most C compilers provide this as their || ``long double`` type; MSVC (standard for Windows builds) makes || ``long double`` identical to ``double`` (64 bits). NumPy makes the || compiler's ``long double`` available as ``np.longdouble`` (and || ``np.clongdouble`` for the complex numbers). You can find out what your || numpy provides with ``np.finfo(np.longdouble)``. ||  || NumPy does not provide a dtype with more precision than C || ``long double``\\\\s; in particular; the 128-bit IEEE quad precision || data type (FORTRAN's ``REAL*16``\\\\) is not available. ||  || For efficient memory alignment; ``np.longdouble`` is usually stored || padded with zero bits; either to 96 or 128 bits. Which is more efficient || depends on hardware and development environment; typically on 32-bit || systems they are padded to 96 bits; while on 64-bit systems they are || typically padded to 128 bits. ``np.longdouble`` is padded to the system || default; ``np.float96`` and ``np.float128`` are provided for users who || want specific padding. In spite of the names; ``np.float96`` and || ``np.float128`` provide only as much precision as ``np.longdouble``; || that is; 80 bits on most x86 machines and 64 bits in standard || Windows builds. ||  || Be warned that even if ``np.longdouble`` offers more precision than || python ``float``; it is easy to lose that extra precision; since || python often forces values to pass through ``float``. For example; || the ``%`` formatting operator requires its arguments to be converted || to standard python types; and it is therefore impossible to preserve || extended precision even if many decimal places are requested. It can || be useful to test your code with the value || ``1 + np.finfo(np.longdouble).eps``. ||  || \""\""\""",https://github.com/ryfeus/gcf-packs/commit/255a05a5980efb8b096c283d79872d0695886161,No
4199,ryfeus/gcf-packs,pandas_numpy/sources/numpy/doc/glossary.py,255a05a5980efb8b096c283d79872d0695886161,"\""\""\"" || ======== || Glossary || ======== ||  || .. glossary:: ||  ||    along an axis ||        Axes are defined for arrays with more than one dimension.  A ||        2-dimensional array has two corresponding axes: the first running ||        vertically downwards across rows (axis 0); and the second running ||        horizontally across columns (axis 1). ||  ||        Many operations can take place along one of these axes.  For example; ||        we can sum each row of an array; in which case we operate along ||        columns; or axis 1:: ||  ||          >>> x = np.arange(12).reshape((3;4)) ||  ||          >>> x ||          array([[ 0;  1;  2;  3]; ||                 [ 4;  5;  6;  7]; ||                 [ 8;  9; 10; 11]]) ||  ||          >>> x.sum(axis=1) ||          array([ 6; 22; 38]) ||  ||    array ||        A homogeneous container of numerical elements.  Each element in the ||        array occupies a fixed amount of memory (hence homogeneous); and ||        can be a numerical element of a single type (such as float; int ||        or complex) or a combination (such as ``(float; int; float)``).  Each ||        array has an associated data-type (or ``dtype``); which describes ||        the numerical type of its elements:: ||  ||          >>> x = np.array([1; 2; 3]; float) ||  ||          >>> x ||          array([ 1.;  2.;  3.]) ||  ||          >>> x.dtype # floating point number; 64 bits of memory per element ||          dtype('float64') ||  ||  ||          # More complicated data type: each array element is a combination of ||          # and integer and a floating point number ||          >>> np.array([(1; 2.0); (3; 4.0)]; dtype=[('x'; int); ('y'; float)]) ||          array([(1; 2.0); (3; 4.0)]; ||                dtype=[('x'; '<i4'); ('y'; '<f8')]) ||  ||        Fast element-wise operations; called a :term:`ufunc`; operate on arrays. ||  ||    array_like ||        Any sequence that can be interpreted as an ndarray.  This includes ||        nested lists; tuples; scalars and existing arrays. ||  ||    attribute ||        A property of an object that can be accessed using ``obj.attribute``; ||        e.g.; ``shape`` is an attribute of an array:: ||  ||          >>> x = np.array([1; 2; 3]) ||          >>> x.shape ||          (3;) ||  ||    big-endian ||        When storing a multi-byte value in memory as a sequence of bytes; the ||        sequence addresses\/sends\/stores the most significant byte first (lowest ||        address) and the least significant byte last (highest address). Common in ||        micro-processors and used for transmission of data over network protocols. ||  ||    BLAS ||        `Basic Linear Algebra Subprograms <http:\/\/en.wikipedia.org\/wiki\/BLAS>`_ ||  ||    broadcast ||        NumPy can do operations on arrays whose shapes are mismatched:: ||  ||          >>> x = np.array([1; 2]) ||          >>> y = np.array([[3]; [4]]) ||  ||          >>> x ||          array([1; 2]) ||  ||          >>> y ||          array([[3]; ||                 [4]]) ||  ||          >>> x + y ||          array([[4; 5]; ||                 [5; 6]]) ||  ||        See `numpy.doc.broadcasting` for more information. ||  ||    C order ||        See `row-major` ||  ||    column-major ||        A way to represent items in a N-dimensional array in the 1-dimensional ||        computer memory. In column-major order; the leftmost index \""varies the ||        fastest\"": for example the array:: ||  ||             [[1; 2; 3]; ||              [4; 5; 6]] ||  ||        is represented in the column-major order as:: ||  ||            [1; 4; 2; 5; 3; 6] ||  ||        Column-major order is also known as the Fortran order; as the Fortran ||        programming language uses it. ||  ||    decorator ||        An operator that transforms a function.  For example; a ``log`` ||        decorator may be defined to print debugging information upon ||        function execution:: ||  ||          >>> def log(f): ||          ...     def new_logging_func(*args; **kwargs): ||          ...         print(\""Logging call with parameters:\""; args; kwargs) ||          ...         return f(*args; **kwargs) ||          ... ||          ...     return new_logging_func ||  ||        Now; when we define a function; we can \""decorate\"" it using ``log``:: ||  ||          >>> @log ||          ... def add(a; b): ||          ...     return a + b ||  ||        Calling ``add`` then yields: ||  ||        >>> add(1; 2) ||        Logging call with parameters: (1; 2) {} ||        3 ||  ||    dictionary ||        Resembling a language dictionary; which provides a mapping between ||        words and descriptions thereof; a Python dictionary is a mapping ||        between two objects:: ||  ||          >>> x = {1: 'one'; 'two': [1; 2]} ||  ||        Here; `x` is a dictionary mapping keys to values; in this case ||        the integer 1 to the string \""one\""; and the string \""two\"" to ||        the list ``[1; 2]``.  The values may be accessed using their ||        corresponding keys:: ||  ||          >>> x[1] ||          'one' ||  ||          >>> x['two'] ||          [1; 2] ||  ||        Note that dictionaries are not stored in any specific order.  Also; ||        most mutable (see *immutable* below) objects; such as lists; may not ||        be used as keys. ||  ||        For more information on dictionaries; read the ||        `Python tutorial <http:\/\/docs.python.org\/tut>`_. ||  ||    field ||        In a :term:`structured data type`; each sub-type is called a `field`. ||        The `field` has a name (a string); a type (any valid :term:`dtype`; and ||        an optional `title`. See :ref:`arrays.dtypes` ||  ||    Fortran order ||        See `column-major` ||  ||    flattened ||        Collapsed to a one-dimensional array. See `numpy.ndarray.flatten` ||        for details. ||  ||    homogenous ||        Describes a block of memory comprised of blocks; each block comprised of  ||        items and of the same size; and blocks are interpreted in exactly the ||        same way. In the simplest case each block contains a single item; for ||        instance int32 or float64. ||  ||    immutable ||        An object that cannot be modified after execution is called ||        immutable.  Two common examples are strings and tuples. ||  ||    instance ||        A class definition gives the blueprint for constructing an object:: ||  ||          >>> class House(object): ||          ...     wall_colour = 'white' ||  ||        Yet; we have to *build* a house before it exists:: ||  ||          >>> h = House() # build a house ||  ||        Now; ``h`` is called a ``House`` instance.  An instance is therefore ||        a specific realisation of a class. ||  ||    iterable ||        A sequence that allows \""walking\"" (iterating) over items; typically ||        using a loop such as:: ||  ||          >>> x = [1; 2; 3] ||          >>> [item**2 for item in x] ||          [1; 4; 9] ||  ||        It is often used in combination with ``enumerate``:: ||          >>> keys = ['a';'b';'c'] ||          >>> for n; k in enumerate(keys): ||          ...     print(\""Key %d: %s\"" % (n; k)) ||          ... ||          Key 0: a ||          Key 1: b ||          Key 2: c ||  ||    list ||        A Python container that can hold any number of objects or items. ||        The items do not have to be of the same type; and can even be ||        lists themselves:: ||  ||          >>> x = [2; 2.0; \""two\""; [2; 2.0]] ||  ||        The list `x` contains 4 items; each which can be accessed individually:: ||  ||          >>> x[2] # the string 'two' ||          'two' ||  ||          >>> x[3] # a list; containing an integer 2 and a float 2.0 ||          [2; 2.0] ||  ||        It is also possible to select more than one item at a time; ||        using *slicing*:: ||  ||          >>> x[0:2] # or; equivalently; x[:2] ||          [2; 2.0] ||  ||        In code; arrays are often conveniently expressed as nested lists:: ||  ||  ||          >>> np.array([[1; 2]; [3; 4]]) ||          array([[1; 2]; ||                 [3; 4]]) ||  ||        For more information; read the section on lists in the `Python ||        tutorial <http:\/\/docs.python.org\/tut>`_.  For a mapping ||        type (key-value); see *dictionary*. ||  ||    little-endian ||        When storing a multi-byte value in memory as a sequence of bytes; the ||        sequence addresses\/sends\/stores the least significant byte first (lowest ||        address) and the most significant byte last (highest address). Common in ||        x86 processors. ||  ||    mask ||        A boolean array; used to select only certain elements for an operation:: ||  ||          >>> x = np.arange(5) ||          >>> x ||          array([0; 1; 2; 3; 4]) ||  ||          >>> mask = (x > 2) ||          >>> mask ||          array([False; False; False; True;  True]) ||  ||          >>> x[mask] = -1 ||          >>> x ||          array([ 0;  1;  2;  -1; -1]) ||  ||    masked array ||        Array that suppressed values indicated by a mask:: ||  ||          >>> x = np.ma.masked_array([np.nan; 2; np.nan]; [True; False; True]) ||          >>> x ||          masked_array(data = [-- 2.0 --]; ||                       mask = [ True False  True]; ||                 fill_value = 1e+20) ||          <BLANKLINE> ||  ||          >>> x + [1; 2; 3] ||          masked_array(data = [-- 4.0 --]; ||                       mask = [ True False  True]; ||                 fill_value = 1e+20) ||          <BLANKLINE> ||  ||  ||        Masked arrays are often used when operating on arrays containing ||        missing or invalid entries. ||  ||    matrix ||        A 2-dimensional ndarray that preserves its two-dimensional nature ||        throughout operations.  It has certain special operations; such as ``*`` ||        (matrix multiplication) and ``**`` (matrix power); defined:: ||  ||          >>> x = np.mat([[1; 2]; [3; 4]]) ||          >>> x ||          matrix([[1; 2]; ||                  [3; 4]]) ||  ||          >>> x**2 ||          matrix([[ 7; 10]; ||                [15; 22]]) ||  ||    method ||        A function associated with an object.  For example; each ndarray has a ||        method called ``repeat``:: ||  ||          >>> x = np.array([1; 2; 3]) ||          >>> x.repeat(2) ||          array([1; 1; 2; 2; 3; 3]) ||  ||    ndarray ||        See *array*. ||  ||    record array ||        An :term:`ndarray` with :term:`structured data type` which has been ||        subclassed as ``np.recarray`` and whose dtype is of type ``np.record``; ||        making the fields of its data type to be accessible by attribute. ||  ||    reference ||        If ``a`` is a reference to ``b``; then ``(a is b) == True``.  Therefore; ||        ``a`` and ``b`` are different names for the same Python object. ||  ||    row-major ||        A way to represent items in a N-dimensional array in the 1-dimensional ||        computer memory. In row-major order; the rightmost index \""varies ||        the fastest\"": for example the array:: ||  ||             [[1; 2; 3]; ||              [4; 5; 6]] ||  ||        is represented in the row-major order as:: ||  ||            [1; 2; 3; 4; 5; 6] ||  ||        Row-major order is also known as the C order; as the C programming ||        language uses it. New NumPy arrays are by default in row-major order. ||  ||    self ||        Often seen in method signatures; ``self`` refers to the instance ||        of the associated class.  For example: ||  ||          >>> class Paintbrush(object): ||          ...     color = 'blue' ||          ... ||          ...     def paint(self): ||          ...         print(\""Painting the city %s!\"" % self.color) ||          ... ||          >>> p = Paintbrush() ||          >>> p.color = 'red' ||          >>> p.paint() # self refers to 'p' ||          Painting the city red! ||  ||    slice ||        Used to select only certain elements from a sequence:: ||  ||          >>> x = range(5) ||          >>> x ||          [0; 1; 2; 3; 4] ||  ||          >>> x[1:3] # slice from 1 to 3 (excluding 3 itself) ||          [1; 2] ||  ||          >>> x[1:5:2] # slice from 1 to 5; but skipping every second element ||          [1; 3] ||  ||          >>> x[::-1] # slice a sequence in reverse ||          [4; 3; 2; 1; 0] ||  ||        Arrays may have more than one dimension; each which can be sliced ||        individually:: ||  ||          >>> x = np.array([[1; 2]; [3; 4]]) ||          >>> x ||          array([[1; 2]; ||                 [3; 4]]) ||  ||          >>> x[:; 1] ||          array([2; 4]) ||  ||    structure ||        See :term:`structured data type` ||  ||    structured data type ||        A data type composed of other datatypes ||  ||    tuple ||        A sequence that may contain a variable number of types of any ||        kind.  A tuple is immutable; i.e.; once constructed it cannot be ||        changed.  Similar to a list; it can be indexed and sliced:: ||  ||          >>> x = (1; 'one'; [1; 2]) ||          >>> x ||          (1; 'one'; [1; 2]) ||  ||          >>> x[0] ||          1 ||  ||          >>> x[:2] ||          (1; 'one') ||  ||        A useful concept is \""tuple unpacking\""; which allows variables to ||        be assigned to the contents of a tuple:: ||  ||          >>> x; y = (1; 2) ||          >>> x; y = 1; 2 ||  ||        This is often used when a function returns multiple values: ||  ||          >>> def return_many(): ||          ...     return 1; 'alpha'; None ||  ||          >>> a; b; c = return_many() ||          >>> a; b; c ||          (1; 'alpha'; None) ||  ||          >>> a ||          1 ||          >>> b ||          'alpha' ||  ||    ufunc ||        Universal function.  A fast element-wise array operation.  Examples include ||        ``add``; ``sin`` and ``logical_or``. ||  ||    view ||        An array that does not own its data; but refers to another array's ||        data instead.  For example; we may create a view that only shows ||        every second element of another array:: ||  ||          >>> x = np.arange(5) ||          >>> x ||          array([0; 1; 2; 3; 4]) ||  ||          >>> y = x[::2] ||          >>> y ||          array([0; 2; 4]) ||  ||          >>> x[0] = 3 # changing x changes y as well; since y is a view on x ||          >>> y ||          array([3; 2; 4]) ||  ||    wrapper ||        Python is a high-level (highly abstracted; or English-like) language. ||        This abstraction comes at a price in execution speed; and sometimes ||        it becomes necessary to use lower level languages to do fast ||        computations.  A wrapper is code that provides a bridge between ||        high and the low level languages; allowing; e.g.; Python to execute ||        code written in C or Fortran. ||  ||        Examples include ctypes; SWIG and Cython (which wraps C and C++) ||        and f2py (which wraps Fortran). ||  || \""\""\""",https://github.com/ryfeus/gcf-packs/commit/255a05a5980efb8b096c283d79872d0695886161,No
